cheese_press	art
cheese_rind	rel sub
cheese_sauce	fod
cheese_souffle	fod
cheese_spread	fod
cheese_tray	art
cheeseboard	art
cheeseburger	fod
cheesecake	art sub
cheesecloth	art
cheeseflower	plt
cheesemonger	hum
cheetah	anm
cheever	hum
cheewink	anm
chef	hum
chef's_salad	fod
chef-d'oeuvre	art
cheilanthes	grb
cheilanthes_alabamensis	plt
cheilanthes_eatonii	plt
cheilanthes_gracillima	plt
cheilanthes_lanosa	plt
cheilitis	psy
cheiloschisis	sta
cheilosis	sta
cheiranthus	grb
cheiranthus_allionii	plt
cheiranthus_asperus	plt
cheiranthus_cheiri	plt
chekhov	hum
chekov	hum
chela	hum prt
chelate	chm
chelate_compound	chm
chelation	pro
chelicera	prt
chelicerata	grb
chelidonium	grb
chelidonium_majus	plt
chelifer	grb
chelifer_cancroides	anm
cheloid	psy
chelone	grb
chelone_glabra	plt
chelonethida	grb
chelonia	grb
chelonia_mydas	anm
chelonian	anm
chelonian_reptile	anm
chelonidae	grb
cheloniidae	grb
chelyabinsk	log
chelydra	grb
chelydra_serpentina	anm
chelydridae	grb
chem_lab	loc
chemakuan	com
chemakum	com
chemical	rel sub
chemical_action	pro
chemical_agent	agt sub
chemical_analysis	act
chemical_attraction	phm
chemical_balance	art
chemical_bomb	art
chemical_bond	phm
chemical_chain	pho
chemical_change	pro
chemical_compound	chm
chemical_decomposition_reaction	pro
chemical_defence	act
chemical_defense	act
chemical_diabetes	sta
chemical_element	chm
chemical_energy	phm
chemical_engineering	act psy
chemical_equilibrium	pro
chemical_formula	com
chemical_group	pho
chemical_industry	grs
chemical_irritant	sub
chemical_mace	art sub
chemical_mechanism	pro
chemical_notation	com
chemical_operations	act
chemical_phenomenon	phm
chemical_plant	art
chemical_process	pro
chemical_property	atr
chemical_reaction	pro
chemical_reactor	art
chemical_science	psy
chemical_substance	rel sub
chemical_terrorism	act
chemical_warfare	act
chemical_weapon	art
chemical_weapons_convention	com
chemiluminescence	phm
chemin_de_fer	act
chemise	art
chemisorption	pro
chemist	hum
chemist's	art
chemist's_shop	art
chemistry	psy rel sub
chemistry_department	grs
chemistry_lab	loc
chemistry_laboratory	loc
chemnitz	log
chemnitzer_concertina	art
chemoimmunology	psy
chemoreceptor	prt
chemosis	psy sta
chemosorption	pro
chemosurgery	act
chemosynthesis	pro
chemotaxis	pro
chemotherapy	act
chemulpo	log
chen	grb
chen_caerulescens	anm
chen_n._yang	hum
chenfish	anm
chenille	art
chenille_cord	art
chenin_blanc	agt fod plt rel
chennai	log
chenopodiaceae	grb
chenopodiales	grb
chenopodium	grb
chenopodium_album	plt
chenopodium_ambrosioides	plt
chenopodium_bonus-henricus	plt
chenopodium_botrys	plt
chenopodium_capitatum	plt
chenopodium_glaucum	plt
chenopodium_hybridum	plt
chenopodium_murale	plt
chenopodium_rubrum	plt
chenopodium_vulvaria	plt
cheoplastic_metal	rel sub
cheops	hum
cheque	com
chequebook	com
chequer	art
chequing_account	sta
cherbourg	log
cheremis	com hum
cheremiss	com hum
cherepovets	log
cherimolla	nat sub
cherimoya	nat plt sub
cherimoya_tree	plt
chermidae	grb
chernobyl	log
chernozemic_soil	rel sub
cherokee	com hum
cherokee_rose	plt
cheroot	agt rel sub
cherry	atr nat plt rel sub
cherry-tree_gum	rel sub
cherry_apple	plt
cherry_birch	plt
cherry_bomb	rel sub
cherry_crab	plt
cherry_laurel	plt
cherry_pepper	plt
cherry_plum	plt
cherry_red	atr
cherry_stone	nat
cherry_tomato	plt sub
cherry_tree	plt
cherrystone	anm sub
cherrystone_clam	anm sub
chert	chm
cherub	hum psy
cherubini	hum
chervil	fod plt
chesapeake_bay	nat
chesapeake_bay_retriever	anm
cheshire_cat	psy
cheshire_cheese	fod
chess	act plt
chess_board	art
chess_club	grs
chess_game	act
chess_master	hum
chess_match	evt
chess_move	act
chess_opening	act
chess_piece	art
chess_player	hum
chess_set	grp
chessboard	art
chessman	art
chest	art prt
chest_cavity	prt
chest_of_drawers	art
chest_pain	psy
chest_protector	art
chest_register	atr
chest_tone	atr
chest_voice	atr
chester	log
chester_a._arthur	hum
chester_alan_arthur	hum
chester_nimitz	hum
chester_william_nimitz	hum
chesterfield	art hum
chesterton	hum
chestnut	anm atr nat plt psy rel sub
chestnut-bark_disease	sta
chestnut_blight	sta
chestnut_canker	sta
chestnut_oak	plt
chestnut_tree	plt
chetah	anm
chetrum	qud
cheval-de-frise	art
cheval_glass	art
chevalier	hum
chevalier_de_bayard	hum
chevalier_de_lamarck	hum
chevaux-de-frise	art
cheviot	anm
cheviot_hills	pho
cheviots	pho
chevre	fod
chevron	art psy
chevrotain	anm
chew	act qui
chewa	hum
chewer	hum
chewing	act
chewing_gum	fod
chewing_out	com
chewink	anm
cheyenne	com hum log
cheyne-stokes_respiration	pro
chi	com sta
chiacoan_peccary	anm
chian_turpentine	chm
chiang_chung-cheng	hum
chiang_kai-shek	hum
chianti	agt fod rel
chiaroscuro	art
chiasm	prt
chiasma	prt
chiasma_opticum	prt
chiasmus	com
chic	atr
chicago	act log
chicane	act art grp
chicanery	act
chicano	hum
chicha	art
chichewa	com hum
chichi	atr hum
chichipe	plt
chick	anm hum
chickadee	anm
chickamauga	act
chickasaw	com hum
chickasaw_plum	plt
chicken	anm evt hum sub
chicken_and_rice	fod
chicken_breast	sta
chicken_broth	fod
chicken_cacciatora	fod
chicken_cacciatore	fod
chicken_casserole	fod
chicken_coop	art
chicken_cordon_bleu	fod
chicken_drumstick	qui
chicken_farm	loc
chicken_feed	agt fod sub
chicken_hawk	anm
chicken_kiev	fod
chicken_leg	qui
chicken_little	psy
chicken_liver	sub
chicken_louse	anm
chicken_manure	rel sub
chicken_marengo	fod
chicken_mousse	fod
chicken_paprika	fod
chicken_paprikash	fod
chicken_provencale	fod
chicken_purloo	fod
chicken_roundworm	anm
chicken_run	art
chicken_salad	fod
chicken_sandwich	fod
chicken_scratch	com
chicken_snake	anm
chicken_soup	fod
chicken_stew	fod
chicken_stock	fod
chicken_taco	fod
chicken_tetrazzini	fod
chicken_wing	qui
chicken_wire	art
chicken_yard	art
chickenfeed	mea
chickenpox	sta
chickenshit	com
chickeree	anm
chickpea	nat plt sub
chickpea_plant	plt
chickweed	plt
chickweed_phlox	plt
chicle	rel sub
chicle_gum	rel sub
chicness	atr
chico	hum
chicory	fod nat plt rel sub
chicory_escarole	sub
chicory_plant	plt
chicory_root	fod nat rel
chicot	plt
chiding	com
chief	hum
chief_assistant	hum
chief_constable	hum
chief_executive	act hum
chief_executive_officer	hum
chief_financial_officer	hum
chief_joseph	hum
chief_justice	hum
chief_of_staff	hum
chief_of_state	hum
chief_operating_officer	hum
chief_petty_officer	hum
chief_secretary	hum
chieftain	hum
chieftaincy	act
chieftainship	act
chiffon	art
chiffon_cake	sub
chiffonier	art
chigetai	anm
chigger	anm
chigger_flower	plt
chiggerflower	plt
chignon	nat
chigoe	anm
chigoe_flea	anm
chihuahua	anm log
chihuahuan_desert	grp log
chihuahuan_spotted_whiptail	anm
chilblain	sta
chilblains	sta
child	hum
child's_body	nat
child's_game	act
child's_play	act
child's_room	art
child_abuse	act
child_care	act
child_molester	hum
child_neglect	act
child_pornography	act
child_prodigy	hum
child_psychology	psy
child_support	pos
child_welfare_agency	grs
child_welfare_service	grs
childbearing	pro
childbed	pro
childbed_fever	sta
childbirth	pro
childbirth-preparation_class	act
childcare	act
childe_hassam	hum
childhood	sta tme
childishness	atr
childlessness	sta
chile	log sub
chile_bonito	anm
chile_hazel	plt
chile_nut	plt
chile_pine	plt
chile_tarweed	plt
chilean	hum
chilean_bonito	anm
chilean_cedar	plt
chilean_firebush	plt
chilean_flameflower	plt
chilean_hazelnut	plt
chilean_jasmine	plt
chilean_monetary_unit	qud
chilean_nut	plt
chilean_peso	qud
chilean_rimu	plt
chilean_strawberry	plt
chili	fod sub
chili_con_carne	fod
chili_dog	fod
chili_pepper	plt sub
chili_powder	fod
chili_sauce	fod
chili_vinegar	fod
chiliad	qud
chiliasm	psy
chiliast	hum
chill	agt atr mea psy sta
chiller	act
chilli	sub
chilli_pepper	plt
chilliness	agt atr mea
chilling	pro
chills_and_fever	psy
chilly	sub
chiloe	nat
chilomastix	grb
chilomeniscus	grb
chilomeniscus_cinctus	anm
chilomycterus	grb
chilopoda	grb
chilopsis	grb
chilopsis_linearis	plt
chiluba	hum
chimaera	anm psy
chimaera_monstrosa	anm
chimaeridae	grb
chimakum	hum
chimaphila	grb
chimaphila_corymbosa	plt
chimaphila_umbellata	plt
chimariko	com hum
chimborazo	loc
chime	art
chimera	psy
chimney	art
chimney_bellflower	plt
chimney_breast	art
chimney_corner	art
chimney_plant	plt
chimney_swallow	anm
chimney_swift	anm
chimneypiece	art
chimneypot	art
chimneystack	art
chimneysweep	hum
chimneysweeper	hum
chimonanthus	grb
chimonanthus_praecox	plt
chimp	anm
chimpanzee	anm
chimwini	com
chin	com prt
chin-up	act
chin-wag	com
chin-wagging	com
chin_music	com
chin_rest	art
chin_strap	art
chin_wag	com
chin_wagging	com
china	art log nat
china_aster	plt
china_cabinet	art
china_clay	rel sub
china_closet	art
china_fleece_vine	plt
china_grass	plt
china_jute	plt
china_pink	plt
china_rose	plt
china_stone	rel sub
china_tree	plt
chinaberry	plt
chinaberry_tree	plt
chinaman	act hum
chinaware	art
chincapin	nat
chinch	anm
chinch_bug	anm
chincherinchee	plt
chinchilla	anm art rel sub
chinchilla_laniger	anm
chinchilla_rat	anm
chinchillidae	grb
chinchillon	anm
chinchona	plt
chine	prt sub
chinese	com hum
chinese_alligator	anm
chinese_angelica	plt
chinese_angelica_tree	plt
chinese_anise	fod plt
chinese_black_mushroom	lfr
chinese_brown_sauce	fod
chinese_cabbage	plt sub
chinese_celery	sub
chinese_checkers	act
chinese_chequers	act
chinese_chestnut	plt
chinese_chive	plt
chinese_cinnamon	nat
chinese_cork_oak	plt
chinese_date	nat sub
chinese_deity	psy
chinese_elm	plt
chinese_evergreen	plt
chinese_forget-me-not	plt
chinese_fried_rice	fod
chinese_goose	anm
chinese_gooseberry	nat plt sub
chinese_hibiscus	plt
chinese_holly	plt
chinese_jujube	nat sub
chinese_lacquer_tree	plt
chinese_lantern	art
chinese_lantern_plant	plt
chinese_magnolia	plt
chinese_monetary_unit	qud
chinese_mushroom	lfr
chinese_mustard	fod plt
chinese_paddlefish	anm
chinese_parasol	plt
chinese_parasol_tree	plt
chinese_parsley	fod plt
chinese_pea_tree	plt
chinese_primrose	plt
chinese_privet	plt
chinese_puzzle	art
chinese_restaurant_syndrome	psy
chinese_revolution	act
chinese_rhubarb	plt
chinese_scholar_tree	plt
chinese_scholartree	plt
chinese_shan	com
chinese_silk_plant	plt
chinese_wall	art
chinese_water_chestnut	plt
chinese_white	rel sub
chinese_white_cabbage	plt
chinese_wistaria	plt
chinese_wood_oil	chm
chinese_yam	plt
chingpo	com
chink	evt frm hum loc
chinkapin	nat
chinkapin_oak	plt
chinning_bar	art
chino	art
chino-japanese_war	act
chinoiserie	art
chinook	anm com hum phm sub
chinook_jargon	com
chinook_salmon	anm sub
chinook_wind	phm
chinookan	com
chinos	art
chinquapin	nat plt
chinquapin_oak	plt
chintz	art
chiococca	grb
chiococca_alba	plt
chionanthus	grb
chionanthus_virginicus	plt
chionochloa_conspicua	plt
chios	nat
chip	act art atr fod prt rel sub
chip_shot	act
chipboard	art
chipewyan	com hum
chipmunk	anm
chipolata	sub
chipotle	sub
chippendale	hum
chippewa	com hum
chippewaian	com
chippewyan	com
chipping	act
chipping_sparrow	anm
chips	fod
chiralgia	psy
chiricahua_apache	com
chirico	hum
chirocephalus	grb
chirography	com
chirology	psy
chiromancer	hum
chiromancy	psy
chiron	nat psy
chironomidae	grb
chironomus	grb
chiropodist	hum
chiropody	psy
chiropractic	act
chiropractor	hum
chiroptera	grb
chiropteran	anm
chirp	evt
chirpiness	atr
chirrup	evt
chisel	art
chisel_steel	rel sub
chiseler	hum
chiseller	hum
chisholm_trail	art
chishona	com
chisinau	log
chislev	tme
chit	com hum
chit-chat	com
chit_chat	com
chitchat	com
chitin	chm
chitlings	sub
chitlins	sub
chiton	anm art
chittagong	log
chittam_bark	nat
chittamwood	plt
chittem_bark	nat
chitterlings	sub
chittimwood	plt
chivalry	atr psy
chivaree	com
chive	plt
chives	fod plt
chiwere	com
chlamydera	grb
chlamydera_nuchalis	anm
chlamydia	mic sta
chlamydia_psittaci	mic
chlamydia_trachomatis	mic
chlamydiaceae	grb
chlamydomonadaceae	grb
chlamydomonas	grb
chlamydosaurus	grb
chlamydosaurus_kingi	anm
chlamydospore	nat
chlamyphore	anm
chlamyphorus	grb
chlamyphorus_truncatus	anm
chlamys	art nat
chloasma	psy
chloe_anthony_wofford	hum
chlor-trimeton	agt sub
chloral_hydrate	agt sub
chlorambucil	agt sub
chloramine	agt sub
chloramine-t	agt sub
chloramphenicol	agt sub
chloranthaceae	grb
chloranthus	grb
chlorate	chm
chlordiazepoxide	agt sub
chlorella	mic
chlorenchyma	nat
chlorhexidine	agt sub
chloric_acid	chm
chloride	chm
chloride_of_lime	agt sub
chlorinated_lime	agt sub
chlorination	act pro
chlorine	chm grp
chlorine_dioxide	agt chm
chlorine_water	agt rel sub
chlorinity	qud
chloris	grb
chloris_gayana	plt
chloris_truncata	plt
chlorite	rel sub
chloroacetophenone	art sub
chlorobenzene	chm
chlorobenzylidenemalononitrile	art sub
chlorococcales	grb
chlorococcum	grb
chlorofluorocarbon	chm
chloroform	agt chm
chlorofucin	rel sub
chlorohydric_acid	chm
chloromycetin	agt sub
chlorophis	grb
chlorophoneus	grb
chlorophoneus_nigrifrons	anm
chlorophthalmidae	grb
chlorophyceae	grb
chlorophyl	rel sub
chlorophyll	rel sub
chlorophyll_a	rel sub
chlorophyll_b	rel sub
chlorophyll_c	rel sub
chlorophyll_d	rel sub
chlorophyllum_molybdites	lfr
chlorophyta	grb
chlorophyte	mic
chloropicrin	chm
chloroplast	rel sub
chloroprene	chm
chloroquine	agt sub
chlorosis	sta
chlorothiazide	agt sub
chlorous_acid	chm
chloroxylon	grb
chloroxylon_swietenia	plt
chlorpheniramine_maleate	agt sub
chlorpromazine	agt chm
chlorpyrifos	rel sub
chlortetracycline	agt sub
chlorthalidone	agt sub
chlorura	grb
chlorura_chlorura	anm
choanocyte	cel
choc	sub
choc-ice	fod
chock	art
chocolate	atr fod rel sub
chocolate_bar	sub
chocolate_cake	sub
chocolate_candy	sub
chocolate_chip_cookie	sub
chocolate_eclair	sub
chocolate_egg	fod
chocolate_fondue	fod
chocolate_fudge	fod
chocolate_ice_cream	fod
chocolate_kiss	fod
chocolate_liquor	sub
chocolate_milk	fod rel
chocolate_mousse	fod
chocolate_pudding	fod
chocolate_root	plt
chocolate_sauce	fod
chocolate_syrup	fod
chocolate_tree	plt
chocolate_truffle	fod
choctaw	com hum
choeronycteris	grb
choeronycteris_mexicana	anm
choice	act psy
choice_morsel	fod
choice_of_words	com
choiceness	atr
choir	art grp grs
choir_loft	art
choir_school	grs
choirboy	hum
choirmaster	hum
choke	art
choke_coil	art
choke_hold	act
chokecherry	nat plt
chokecherry_tree	plt
chokedamp	chm
chokehold	act atr
chokepoint	atr loc
choker	art hum
chokey	art
choking	act sta
choking_coil	art
choky	art
cholangiography	act
cholangitis	psy
cholecalciferol	fod
cholecystectomy	act
cholecystitis	psy
cholecystokinin	rel sub
cholelithiasis	sta
cholelithotomy	act
choler	rel sta sub
cholera	sta
cholera_infantum	sta
cholera_morbus	sta
cholestasis	sta
cholesterin	chm
cholesterol	chm
cholesterosis_cutis	sta
cholic_acid	chm
choline	fod
cholinesterase	chm
cholla	plt
choloepus	grb
choloepus_didactylus	anm
choloepus_hoffmanni	anm
chomp	pro
chomping	act
chomsky	hum
chon	qud
chondrichthian	anm
chondrichthyes	grb
chondrin	chm
chondriosome	prt
chondrite	nat
chondrodystrophy	sta
chondroma	sta
chondrosarcoma	sta
chondrule	rel sub
chondrus	grb
chondrus_crispus	mic
chongqing	log
choo-choo	art
chooser	hum
chop	act phm prt sub
chop-suey_greens	plt sub
chop_shop	loc
chop_shot	act
chop_steak	sub
chop_suey	fod
chophouse	art
chopin	com hum
chopine	art
chopped_steak	sub
chopper	act art prt
choppiness	phm
chopping_block	art
chopping_board	art
chopsteak	sub
chopstick	art
choragus	hum
choral	com
choral_ode	com
chorale	com
chorale_prelude	com
chord	com frm
chordamesoderm	prt
chordata	grb
chordate	anm
chordate_family	grb
chordate_genus	grb
chordeiles	grb
chorditis	psy
chordomesoderm	prt
chordophone	art
chordospartium	grb
chore	act
chorea	sta
choreic_abasia	sta
choreographer	hum
choreography	act art com
chorine	hum
chorioallantoic_membrane	prt
chorioallantois	prt
choriomeningitis	sta
chorion	prt
chorionic_villus	prt
chorionic_villus_biopsy	act
chorionic_villus_sampling	act
chorioretinitis	psy
choriotis	grb
choriotis_australis	anm
chorister	hum
chorizagrotis	grb
chorizagrotis_auxiliaris	anm
chorizema	grb
chorizo	sub
choroid	prt
choroid_coat	prt
choroid_plexus	prt
choroid_vein	prt
choroidal_artery	prt
choropleth_map	art
chortle	com
chorus	com evt grp grs
chorus_frog	anm
chorus_girl	hum
chorus_line	grp
chosen	grs hum nat
chosen_people	grs
chou	grs sub
chou_dynasty	grs
chou_en-lai	hum
chough	anm
chow	anm fod grs
chow_chow	anm
chow_dynasty	grs
chow_line	grp
chow_mein	fod
chowchow	fod
chowder	fod
chrestomathy	com
chris_evert	hum
chrism	agt sub
chrisom	agt sub
chrissie_evert	hum
christ	hum psy
christ's-thorn	plt
christ's_resurrection	evt
christ_plant	plt
christ_thorn	plt
christ_within	psy
christchurch	log
christella	plt
christendom	grs
christening	act
christiaan_eijkman	hum
christiaan_huygens	hum
christian	hum
christian_bible	com
christian_church	grs
christian_dior	hum
christian_era	tme
christian_friedrich_hebbel	hum
christian_friedrich_schonbein	hum
christian_holy_day	tme
christian_huygens	hum
christian_johann_doppler	hum
christian_liturgy	act
christian_name	rel
christian_religion	atr psy
christian_schonbein	hum
christian_science	atr grs psy
christian_scientist	hum
christian_theology	psy
christian_year	tme
christiania	log
christianisation	evt
christianity	atr grs psy
christianization	evt
christie	hum
christine_marie_evert	hum
christmas	tme
christmas_begonia	plt
christmas_bells	plt
christmas_berry	plt
christmas_box	pos
christmas_bush	plt
christmas_cactus	plt
christmas_cake	sub
christmas_card	com
christmas_carol	com
christmas_day	tme
christmas_disease	sta
christmas_eve	tme
christmas_factor	chm
christmas_fern	plt
christmas_flower	plt
christmas_gift	pos
christmas_green	plt
christmas_holly	plt
christmas_present	pos
christmas_pudding	fod
christmas_rose	plt
christmas_star	plt
christmas_stocking	art
christmas_tree	art lfr plt
christmasberry	plt
christmastide	tme
christmastime	tme
christology	psy
christoph_willibald_von_gluck	hum
christopher	hum psy
christopher_carson	hum
christopher_columbus	hum
christopher_fry	hum
christopher_isherwood	hum
christopher_marlowe	hum
christopher_william_bradshaw_isherwood	hum
chroma	atr
chromaesthesia	psy
chromate	chm
chromatic_aberration	phm
chromatic_color	atr
chromatic_colour	atr
chromatic_scale	com
chromatic_vision	psy
chromaticity	atr
chromatid	rel sub
chromatin	rel sub
chromatin_granule	rel sub
chromatism	atr sta
chromatogram	com
chromatography	pro
chromatography_column	art
chrome	chm
chrome-nickel_steel	rel sub
chrome-tungsten_steel	rel sub
chrome_alum	chm
chrome_green	atr rel sub
chrome_red	atr
chrome_yellow	rel sub
chromesthesia	psy
chromic_acid	chm
chromite	rel sub
chromium	chm
chromium_steel	rel sub
chromoblastomycosis	pro
chromogen	chm
chromolithography	com
chromophore	pho
chromoplast	rel sub
chromosomal_aberration	sta
chromosomal_anomaly	sta
chromosomal_mutation	evt
chromosome	nat
chromosome_mapping	act
chromosonal_disorder	sta
chromosphere	loc
chronic_bronchitis	sta
chronic_eczema	sta
chronic_gastritis	psy
chronic_glaucoma	sta
chronic_glossitis	psy
chronic_kidney_failure	sta
chronic_leukemia	sta
chronic_lymphocytic_leukemia	sta
chronic_myelocytic_leukemia	sta
chronic_obstructive_pulmonary_disease	sta
chronic_pyelonephritis	sta
chronic_renal_failure	sta
chronic_wasting_disease	sta
chronicle	com
chronicler	hum
chronograph	art
chronological_age	atr
chronological_record	com
chronological_sequence	atr
chronological_succession	atr
chronology	com psy rel
chronometer	art
chronoperates	grb
chronoperates_paradoxus	anm
chronoscope	art
chrosomal_abnormality	sta
chrysalis	anm
chrysanthemum	nat plt
chrysanthemum_balsamita	plt
chrysanthemum_cinerariifolium	plt
chrysanthemum_coccineum	plt
chrysanthemum_coronarium	plt
chrysanthemum_coronarium_spatiosum	plt
chrysanthemum_dog	anm
chrysanthemum_frutescens	plt
chrysanthemum_lacustre	plt
chrysanthemum_leucanthemum	plt
chrysanthemum_maximum	plt
chrysanthemum_maximum_maximum	plt
chrysanthemum_morifolium	plt
chrysanthemum_parthenium	plt
chrysanthemum_ptarmiciflorum	plt
chrysanthemum_segetum	plt
chrysaora	grb
chrysaora_quinquecirrha	anm
chrysarobin	agt art sub
chrysemys	grb
chrysemys_picta	anm
chrysobalanus	grb
chrysobalanus_icaco	plt
chrysoberyl	rel sub
chrysochloridae	grb
chrysochloris	grb
chrysolepis	grb
chrysolepis_chrysophylla	plt
chrysolepis_sempervirens	plt
chrysolite	rel sub
chrysolophus	grb
chrysolophus_pictus	anm
chrysomelid	anm
chrysomelidae	grb
chrysophrys	grb
chrysophrys_auratus	anm
chrysophrys_australis	anm
chrysophyceae	grb
chrysophyllum	grb
chrysophyllum_cainito	plt
chrysophyllum_oliviforme	plt
chrysophyta	grb
chrysopid	anm
chrysopidae	grb
chrysoprase	rel sub
chrysopsis	grb
chrysopsis_mariana	plt
chrysopsis_villosa	plt
chrysosplenium	grb
chrysosplenium_americanum	plt
chrysothamnus	grb
chrysothamnus_nauseosus	plt
chrysotherapy	act
chrysotile	rel sub
chu_kiang	nat
chuang-tzu	hum
chub	anm
chub_mackerel	anm
chubbiness	atr
chuck	art fod sub
chuck-will's-widow	anm
chuck_berry	hum
chuck_short_ribs	sub
chuck_wagon	art
chucker-out	hum
chuckhole	pho
chuckle	com
chuckwalla	anm
chuddar	art
chufa	plt
chug	evt
chukaku-ha	grs
chukchi	com hum
chukchi_language	com
chukchi_peninsula	nat
chukchi_sea	nat
chukka	art psy
chukka_boot	art
chukker	psy
chula_vista	log
chum	anm art hum
chum_salmon	anm
chumminess	atr
chump	hum
chump_change	mea
chunga	anm
chunga_burmeisteri	anm
chungking	log
chunk	grp qui
chunking	psy
chunnel	art
church	act art grs
church-state	grs
church_bell	art
church_bench	art
church_building	art
church_calendar	psy
church_doctrine	psy
church_father	hum
church_festival	tme
church_hat	art
church_key	art
church_member	hum
church_mode	com
church_mouse	anm
church_music	com
church_of_christ_scientist	grs
church_of_england	grs
church_of_ireland	grs
church_of_jesus_christ_of_latter-day_saints	grs
church_of_rome	grs
church_of_scientology	grs
church_of_the_brethren	grs
church_officer	hum
church_property	pos
church_roll	com
church_school	grs
church_service	act
church_slavic	com
church_tower	art
church_year	tme
churchgoer	hum
churchill	hum log
churchill_downs	art
churchman	hum
churchwarden	hum
churchyard	log
churidars	art
churl	hum
churn	art
chute	art
chute-the-chute	art grs
chutney	fod
chutzpa	atr
chutzpah	atr
chutzpanik	hum
chuvash	com hum
chyle	rel sub
chyloderma	sta
chylomicron	rel sub
chyme	fod
chymosin	chm
chytridiaceae	grb
chytridiales	grb
chytridiomycetes	grb
ci	qud
cia	grs
cialis	agt sub
ciao	com
ciardi	hum
cibotium	grb
cibotium_barometz	plt
cicada	anm
cicada_killer	anm
cicadellidae	grb
cicadidae	grb
cicala	anm
cicatrice	psy
cicatrix	psy
cicer	grb
cicer_arietinum	plt
cicero	hum lme
cicerone	hum
cichlid	anm
cichlid_fish	anm
cichlidae	grb
cichorium	grb
cichorium_endivia	plt
cichorium_intybus	plt
cicily_isabel_fairfield	hum
cicindelidae	grb
ciconia	grb
ciconia_ciconia	anm
ciconia_nigra	anm
ciconiidae	grb
ciconiiformes	grb
cicuta	grb
cicuta_verosa	plt
cid	grs
cidade_de_praia	log
cider	fod rel
cider_gum	plt
cider_mill	art
cider_vinegar	fod
ciderpress	art
cigar	agt rel sub
cigar-box_cedar	rel sub
cigar_band	art
cigar_box	art
cigar_butt	pho
cigar_cutter	art
cigar_lighter	art
cigar_smoker	hum
cigaret	agt rel sub
cigarette	agt rel sub
cigarette_burn	atr
cigarette_butt	pho
cigarette_case	art
cigarette_holder	art
cigarette_lighter	art
cigarette_paper	rel sub
cigarette_smoker	hum
cigarfish	anm
cigarillo	agt rel sub
cilantro	fod plt
ciliary_artery	prt
ciliary_body	prt
ciliary_veins	prt
ciliata	grb
ciliate	mic
ciliated_protozoan	mic
cilioflagellata	grb
ciliophora	grb
ciliophoran	mic
cilium	nat prt
cim	grs
cimabue	hum
cimarron	anm nat
cimarron_river	nat
cimetidine	agt sub
cimex	grb
cimex_lectularius	anm
cimicidae	grb
cimicifuga	grb
cimicifuga_americana	plt
cimicifuga_foetida	plt
cimicifuga_racemosa	plt
cinch	act art
cinchona	nat plt
cinchona_bark	nat
cinchona_calisaya	plt
cinchona_cordifolia	plt
cinchona_lancifolia	plt
cinchona_ledgeriana	plt
cinchona_officinalis	plt
cinchona_pubescens	plt
cinchona_tree	plt
cinchonine	chm
cincinnati	log
cincinnatus	hum
cinclidae	grb
cinclus	grb
cinclus_aquaticus	anm
cinclus_mexicanus	anm
cinco_de_mayo	tme
cincture	art
cinder	prt
cinder_block	art
cinder_pig	chm
cinder_track	art
cinderella	hum psy
cine-camera	art
cine-film	art
cine_projector	art
cinema	art
cinema_verite	art evt
cinematographer	hum
cinematography	act
cineraria	plt
cineraria_maritima	plt
cinerarium	art
cingulate_gyrus	prt
cingulum	prt
cinnabar	anm rel sub
cinnabar_chanterelle	lfr
cinnabar_moth	anm
cinnamene	chm
cinnamomum	grb
cinnamomum_camphora	plt
cinnamomum_cassia	plt
cinnamomum_loureirii	plt
cinnamomum_zeylanicum	plt
cinnamon	fod nat plt
cinnamon_bark	nat
cinnamon_bear	anm
cinnamon_bread	fod
cinnamon_bun	fod
cinnamon_fern	plt
cinnamon_roll	fod
cinnamon_snail	fod
cinnamon_stone	rel sub
cinnamon_toast	fod
cinnamon_vine	plt
cinque	qud
cinquefoil	art frm plt
cio	grs
cipher	com hum mea qud
cipro	agt sub
ciprofloxacin	agt sub
cira	grs
circadian_rhythm	tme
circaea	grb
circaea_alpina	plt
circaea_lutetiana	plt
circaetus	grb
circassian	com grs hum
circassian_walnut	plt
circe	hum
circinus	nat
circis_siliquastrum	plt
circle	act agt art frm grs loc rel sub
circle_of_curvature	frm
circle_of_willis	prt
circlet	art frm
circuit	act art grp loc
circuit_board	art
circuit_breaker	art
circuit_card	art
circuit_court_of_appeals	grs
circuitry	art
circular	com
circular_file	art
circular_function	rel
circular_measure	mea
circular_plane	art
circular_saw	art
circularisation	act
circularity	atr
circularization	act
circulating_decimal	qud
circulating_library	art
circulation	act evt phm qud
circulatory_failure	sta
circulatory_system	prt
circumcision	act tme
circumduction	act
circumference	atr loc mea
circumflex	com
circumflex_artery	prt
circumflex_artery_of_the_thigh	prt
circumflex_femoral_vein	prt
circumflex_humeral_artery	prt
circumflex_iliac_artery	prt
circumflex_iliac_vein	prt
circumflex_scapular_artery	prt
circumflex_vein	prt
circumlocution	com
circumnavigation	act
circumscription	act
circumspection	atr psy
circumstance	evt psy sta
circumstances	pos sta
circumstantial_evidence	com
circumvention	act
circumvolution	act
circus	act art grb grs log
circus_acrobat	hum
circus_aeruginosus	anm
circus_cyaneus	anm
circus_pygargus	anm
circus_tent	art
cirio	plt
cirque	pho
cirrhosis	sta
cirrhosis_of_the_liver	sta
cirrhus	nat
cirriped	anm
